100 Block Address,Offense ID,Longitude,Latitude
6XX BLOCK OF 8TH AVE,42,-122.32618650447619,47.60544734
77XX BLOCK OF GREENWOOD AVE N,51,-122.355298454039216,47.68511667
MADISON ST / ALASKAN E RDWY WAY,1,-122.338075929,47.6039242
E DENNY WAY / 13TH AVE,7,-122.315604492,47.61877809
13XX BLOCK OF E HARRISON ST,11,-122.315197630909091,47.62195731
HARVARD AVE / SPRING ST,53,-122.321351532716981,47.61190863
46XX BLOCK OF S FRONTENAC ST,51,-122.273998642,47.53979464
104XX BLOCK OF 65TH AVE S,50,-122.252386075,47.50728797
14XX BLOCK OF LAKE WASHINGTON BLVD S,14,-122.289196965571429,47.58940922
72XX BLOCK OF 6TH AVE NW,20,-122.36333503245,47.68125465
BEACON AVE S / S FERDINAND ST,4,-122.304156976,47.55799626
54XX BLOCK OF NE 74TH ST,4,-122.2693074915,47.6821838
E JOHN ST / BELLEVUE AVE E,12,-122.32657211,47.61961846
86XX BLOCK OF CORLISS AVE N,10,-122.331070681,47.69145369
86XX BLOCK OF WALLINGFORD AVE N,15,-122.336450318133333,47.69141065
17TH AVE NW / NW 75TH ST,2,-122.378928925,47.68321737
S DAKOTA ST / 37TH AVE S,2,-122.286094763,47.56616801
44XX BLOCK OF SW EDMUNDS ST,9,-122.388525955,47.55934062
NE 70TH ST / 34TH AVE NE,2,-122.291730292,47.67941536
1XX BLOCK OF NE 91ST ST,5,-122.327752377,47.69499177
1XX BLOCK OF 20TH AVE E,108,-122.30606903575,47.619187799259259
59XX BLOCK OF 24TH AVE NW,32,-122.38758717446875,47.6720096
24XX BLOCK OF S HUDSON ST,3,-122.301297727333333,47.557364056666667
TERRY AVE / JAMES ST,17,-122.323641163,47.6060184
8TH AVE NW / NW 125TH ST,3,-122.366376185,47.71966915
S INDUSTRIAL WAY / 6TH AVE S,9,-122.326730292,47.56651722
1XX BLOCK OF NW 43RD ST,5,-122.357636196,47.65911735
RENTON AVE S / S KENYON ST,4,-122.2783035495,47.53154302
21XX BLOCK OF NW 86TH ST,7,-122.384346804,47.69108023
85XX BLOCK OF 8TH AVE S,11,-122.322908614181818,47.52689043
1ST AVE NW / NW 62ND ST,2,-122.357452246,47.6740174
UNION ST / ALASKAN E ROADWAY WY,1,-122.340934794,47.60706632
2XX BLOCK OF N 60TH ST,6,-122.35586446,47.67235178
42XX BLOCK OF 22ND AVE W,14,-122.384706156428571,47.658733650714286
5XX BLOCK OF W EMERSON ST,15,-122.364206983,47.65066714
43XX BLOCK OF SW MILLS ST,45,-122.388646729,47.54149569
WARREN AVE N / ETRURIA ST,1,-122.354496654,47.64777143
15XX BLOCK OF NW 64TH ST,44,-122.377545964295454,47.675278835227273
48XX BLOCK OF S AUSTIN ST,94,-122.271316673702128,47.53469033
LINDEN AVE N / N 97TH ST,10,-122.347323641,47.69962708
23XX BLOCK OF N 133RD ST,16,-122.330218722,47.72499581
26XX BLOCK OF EASTLAKE AVE E,103,-122.325884764184466,47.643841930679612
ALASKAN E ROADWAY WY / PINE ST,1,-122.343597437,47.6087009
5TH AVE N / PROSPECT ST,1,-122.347536952,47.62891183
31XX BLOCK OF 4TH AVE S,1,-122.329058177,47.57664991
34XX BLOCK OF E HURON ST,7,-122.288069841,47.60210832
130XX BLOCK OF 28TH AVE NE,12,-122.297751874,47.72401924
42XX BLOCK OF SW FRONTENAC ST,2,-122.386845484,47.5407272
49XX BLOCK OF 30TH AVE S,20,-122.294169738,47.55772849
17XX BLOCK OF SW HOLLY ST,7,-122.356345345,47.54287269
29TH AVE E / E REPUBLICAN ST,3,-122.294894278,47.62367132
14TH AVE S / S HINDS ST,1,-122.314836401,47.5739669
MELROSE AVE / PIKE ST,9,-122.327804574,47.61393023
16XX BLOCK OF 9TH AVE,91,-122.33249608321978,47.61402449
3 AV S/VINE ST,1,-122.347962531,47.61657828
N 143RD ST / GREENWOOD AVE N,22,-122.355567236727273,47.73231424
NE 56TH ST / 11TH AVE NE,1,-122.31628659,47.66943126
35XX BLOCK OF NW 67TH ST,4,-122.402931675,47.6770195
107XX BLOCK OF EVANSTON AVE N,37,-122.351464274,47.70779516
30XX BLOCK OF NW 75TH ST,10,-122.396339163,47.68306914
7XX BLOCK OF S DAKOTA ST,24,-122.323337291666667,47.5671916
1XX BLOCK OF MCGRAW ST,21,-122.354233759952381,47.639916897619048
34TH AVE NE / UNIVERSITY VIEW PL NE,1,-122.291249808,47.66268663
15TH AVE NE / NE PACIFIC ST,8,-122.312464148,47.65297596
24XX BLOCK OF 16TH AVE SW,1,-122.355472071,47.58283589
13XX BLOCK OF N 34TH ST,21,-122.341838552142857,47.648395671904762
30TH AVE NE / NE 127TH ST,26,-122.296336044,47.72109243
16XX BLOCK OF N 50TH ST,16,-122.3383599816875,47.66503510375
53XX BLOCK OF S KENYON ST,17,-122.265513798823529,47.531590029411765
2XX BLOCK OF CEDAR ST,196,-122.349327376081633,47.61679884
18XX BLOCK OF 19TH AVE S,16,-122.308143542125,47.58665371125
58XX BLOCK OF 6TH AVE S,14,-122.326521579,47.54956192
60XX BLOCK OF 28TH AVE NW,34,-122.392975318617647,47.6726107
W NICKERSON ST / 15TH AVE W,8,-122.377200745,47.65511512
NW CANOE PL / 20TH AVE NW,1,-122.382143588,47.67995537
8XX BLOCK OF W MCGRAW ST,9,-122.368295723,47.63959691
POST AVE / COLUMBIA ST,4,-122.335523439,47.60302211
NE 60TH ST / 65TH AVE NE,2,-122.258127369,47.67208081
22XX BLOCK OF 1ST AVE S,194,-122.334199277206186,47.58293703
46XX BLOCK OF MARTIN LUTHER KING JR WAY S,115,-122.293895585,47.56185317
52ND AVE S / S GRAHAM ST,5,-122.267132261,47.54606498
77XX BLOCK OF 2ND AVE S,5,-122.331275892,47.53405762
S WEBSTER ST / 35TH AVE S,1,-122.288501897,47.53521918
19XX BLOCK OF BOREN AVE,350,-122.333368021911429,47.617329288342857
S DIRECTOR ST / RAINIER AVE S,8,-122.269993287,47.52190425
E SPRUCE ST / 22ND AVE,10,-122.303739167,47.60350906
46XX BLOCK OF S ROXBURY ST,4,-122.273694234,47.51692221
2XX BLOCK 10TH AVE S,1,-122.319222055,47.60049672
N 103RD ST / MIDVALE AVE N,5,-122.343307791,47.70323798
20XX BLOCK OF 24TH AVE S,44,-122.301629328522727,47.58499648
S BRANDON ST / 1ST AVE S,1,-122.334215177,47.55416619
MARY AVE NW / NW 87TH ST,5,-122.375452513,47.6924329
2XX BLOCK OF NW 112TH ST,9,-122.359466236666667,47.710482453333333
20XX BLOCK OF SW ANDOVER ST,2,-122.35933118,47.56834297
EASTERN AVE N / N 50TH ST,2,-122.329062101,47.66500854
87XX BLOCK OF 16TH AVE NW,29,-122.377886423206897,47.693323210344828
24XX BLOCK OF 3RD AVE S,127,-122.329988310377953,47.58085143
15XX BLOCK OF NE 63RD ST,24,-122.311386938791667,47.67475958125
17XX BLOCK OF NE 88TH ST,11,-122.308180756272727,47.69213121
62XX BLOCK OF 52ND AVE S,2,-122.266477192,47.54690395
20XX BLOCK OF NE 127TH ST,8,-122.306709082625,47.72123764
LENORA ST / 4TH AVE,82,-122.341333143036585,47.613831180365854
22XX BLOCK OF E GALER ST,5,-122.302899727,47.63228458
20XX BLOCK OF S JUDKINS ST,4,-122.3055974305,47.59193361
54XX BLOCK OF AIRPORT WAY S,21,-122.321354476,47.55357199
2ND AVE S / S BRANDON ST,3,-122.332380027,47.55415596
97XX BLOCK OF EVANSTON AVE N,58,-122.351252039982759,47.7005437
65XX BLOCK OF 3RD AVE S,3,-122.330785382333333,47.54404142
40XX BLOCK OF WHITMAN AVE N,75,-122.34595551,47.65602297
62XX BLOCK OF 29TH AVE NE,32,-122.29642811153125,47.67487522
88XX BLOCK OF 13TH AVE SW,48,-122.3516796243125,47.52377445
37XX BLOCK OF SW CAMBRIDGE ST,9,-122.380158277,47.51929187
50TH AVE SW / SW GRAHAM ST,1,-122.395976724,47.54678782
50XX BLOCK OF SW 97TH ST,2,-122.397307253,47.51700281
85XX BLOCK OF 32ND AVE NW,17,-122.398515307,47.69145605
I5 NB / YESLER WAY,2,-122.324514321,47.60170821
N 40TH ST / BAGLEY AVE N,1,-122.332629596,47.6555834
NE 82ND ST / 19TH AVE NE,1,-122.307888942,47.68849292
87XX BLOCK OF 26TH AVE NE,4,-122.299842098,47.69299178
39TH AVE NE / NE 127TH ST,1,-122.286327463,47.72093205
NW MARKET ST / NW 54TH ST,6,-122.3890195765,47.668524936666667
2931 1 AV S/S HANFORD ST,1,-122.3347159,47.57659979
LINDEN AVE N / N 130TH ST,35,-122.348195296,47.72321838
9XX BLOCK OF OCCIDENTAL AVE S,66,-122.333268689242424,47.5938359
N 39TH ST / ASHWORTH AVE N,2,-122.3401864,47.65411384
29XX BLOCK OF W ELMORE ST,7,-122.395433031,47.65769612
54XX BLOCK OF 26TH AVE S,10,-122.299491881,47.55269167
28XX BLOCK 1ST AVE,1,-122.352028194,47.61663608
36XX BLOCK OF NE 68TH ST,3,-122.28871953,47.6775999
30XX BLOCK OF S OTHELLO ST,7,-122.292277255571429,47.53705969
5TH AVE / JAMES ST,46,-122.32918704,47.60369752
WILSON AVE S / S HAWTHORN RD,1,-122.264298195,47.54970343
BOREN AVE / HOWELL ST,43,-122.331416598,47.61617112
40XX BLOCK OF PHINNEY AVE N,22,-122.354466630090909,47.65604983
23XX BLOCK OF DEXTER WAY N,5,-122.3455659588,47.639277304
30XX BLOCK OF S ATLANTIC ST,4,-122.293296922,47.58943648
47XX BLOCK OF 34TH AVE NE,58,-122.291259693172414,47.66378165
36TH AVE / E CHERRY ST,3,-122.28723161,47.60791742
20XX BLOCK OF NW 64TH ST,19,-122.383431997263158,47.675285110526316
1XX BLOCK OF W ETRURIA ST,97,-122.359207541020619,47.64777766
39XX BLOCK OF SW MONROE ST,21,-122.383338300809524,47.53140266
23XX BLOCK OF S MAIN ST,3,-122.301677772,47.60032053
17XX BLOCK OF SW DAWSON ST,8,-122.35648815525,47.55575353
30XX BLOCK OF NW 57TH ST,34,-122.396987610088235,47.670198300588235
39XX BLOCK OF 2ND AVE NW,14,-122.359050721642857,47.65485901
65XX BLOCK OF GREENWOOD AVE N,43,-122.355325037023256,47.6768917
44XX BLOCK OF 23RD AVE SW,7,-122.362400992,47.56347818
9XX BLOCK OF N 141ST ST,5,-122.3464135856,47.7310392
59XX BLOCK OF 36TH AVE SW,25,-122.377699445,47.54925419
4XX BLOCK BELLEVUE AVE E,1,-122.326588633,47.62255837
58XX BLOCK NE 75TH ST,3,-122.264493916,47.68292675
17XX BLOCK OF E ALDER ST,24,-122.309584805,47.6043303
41XX BLOCK OF MONTLAKE BLVD NE,1,-122.30173422,47.65698746
130XX BLOCK OF 23RD PL NE,13,-122.303231635769231,47.72340105
59XX BLOCK OF BEACON AVE S,26,-122.301450223461538,47.549342812692308
51ST AVE S / S CRESTON ST,12,-122.270123313,47.50702678
23XX BLOCK OF S JUNEAU ST,16,-122.3031427329375,47.55009884
EVANSTON AVE N / N 64TH ST,2,-122.351395243,47.67533085
30XX BLOCK OF NE 85TH ST,13,-122.295531194769231,47.69023135
45XX BLOCK OF BROOKLYN AVE NE,285,-122.314264647452632,47.662085783298246
48XX BLOCK OF W MARGINAL WAY SW,17,-122.351690836,47.55859165
HALLECK AVE SW / 53RD AVE SW,1,-122.400380315,47.58306766
23XX BLOCK OF S DEAN CT,7,-122.302882015,47.55180103
104XX BLOCK OF AURORA AVE N,113,-122.344686309380531,47.704394264424779
NE 115TH ST / 20TH AVE NE,1,-122.30708744,47.71211619
38XX BLOCK OF S HORTON ST,1,-122.28444999,47.57373321
WESTERN AVE / BLANCHARD ST,10,-122.346072363,47.61194161
50XX BLOCK OF 19TH AVE NE,122,-122.307179089983607,47.66562739
11TH AVE / E OLIVE ST WW,4,-122.318178273,47.61642241
12XX BLOCK OF NW 75TH ST,5,-122.372061356,47.68324885
FAUNTLEROY WAY SW / SW ALASKA ST,23,-122.38145621,47.56110747
LINDEN AVE N / N 145TH ST,2,-122.347801524,47.73412901
9XX BLOCK OF SW PORTLAND ST,20,-122.34748828645,47.53330052
N 115TH ST / PHINNEY AVE N,1,-122.354182709,47.71234178
S ADAMS ST / 31ST AVE S,1,-122.293947232,47.56520771
12TH AVE NE / NE 103RD ST,1,-122.315043424,47.70308548
31XX BLOCK OF MOUNT RAINIER DR S,11,-122.285540656272727,47.57598845
73XX BLOCK OF KEEN WAY N,41,-122.343335173512195,47.68251639
45XX BLOCK OF 11TH AVE NE,201,-122.316524902567164,47.662206219950249
FAUNTLEROY WAY SW / W SEATTLE BR EB,2,-122.376188263,47.56503853
5XX BLOCK OF 28TH AVE,70,-122.295848983114286,47.607083679571429
3RD AVE NE / NE 100TH ST,1,-122.325814494,47.70134434
68XX BLOCK OF 45TH AVE S,7,-122.276459832142857,47.5415685
N 55TH ST / PHINNEY AVE N,12,-122.354410296,47.66843055
M L KING JR WAY / E MARION ST,7,-122.296231077,47.61001042
6XX BLOCK OF W HALLADAY ST,3,-122.365585407,47.64204657
97XX BLOCK OF MARTIN LUTHER KING JR WAY S,43,-122.27892070727907,47.515175503953488
115XX BLOCK OF 31ST AVE NE,16,-122.294980233,47.71267423
123XX BLOCK OF STONE AVE N,8,-122.342239711875,47.71902916
14XX BLOCK OF 33RD AVE S,21,-122.290472729333333,47.58952956
4XX BLOCK OF NEWTON ST,30,-122.348089013466667,47.636555378
90XX BLOCK OF RAVENNA AVE NE,22,-122.304645320909091,47.69476318
11XX BLOCK OF 1ST AVE,117,-122.337217575384615,47.60576503
26XX BLOCK OF SW HOLDEN ST,387,-122.366332390245478,47.533705317286822
6XX BLOCK OF WALL ST,16,-122.344069263125,47.61830282
UNIVERSITY ST / 6TH AVE,63,-122.332640192,47.60916022
S FOREST ST / 17TH AVE S,2,-122.310820589,47.57778441
9TH AVE NW / NW 61ST ST,3,-122.368733741,47.67308162
LAKE WASHINGTON BLVD S / 53RD AVE S,1,-122.266947115,47.56159253
25XX BLOCK OF EASTLAKE AVE E,43,-122.32588760072093,47.64261057
E GREEN LAKE WAY N / NE RAVENNA BLVD,8,-122.326264401,47.67890527
56XX BLOCK OF 3RD AVE S,1,-122.330942541,47.55228931
123XX BLOCK 10TH PL NE,1,-122.316811578,47.71819135
33XX BLOCK OF GALE PL S,68,-122.291857456,47.57301535
96XX BLOCK OF 13TH AVE NW,2,-122.372760681,47.69971686
81XX BLOCK OF 47TH AVE S,20,-122.2735979741,47.52974281
BANNER WAY NE / NE 80TH ST,2,-122.325099019,47.68676835
10XX BLOCK OF 17TH AVE,1,-122.31017797,47.61095292
86XX BLOCK OF 29TH AVE SW,12,-122.369908474,47.52557319
100XX BLOCK OF 29TH AVE NE,6,-122.296396555,47.70258978
NE 135TH ST / 25TH AVE NE,1,-122.301900721,47.72655853
W MARGINAL WAY S / 1ST AVE S,1,-122.334445016,47.53831503
52XX BLOCK OF 20TH AVE NW,28,-122.382131943,47.66726017
48XX BLOCK OF MARTIN LUTHER KING JR WAY S,22,-122.292120056,47.55900909
I5 / DENNY OV,2,-122.328156332,47.62222273
27XX BLOCK OF NE 107TH ST,2,-122.29977476,47.70669612
28XX BLOCK OF RAINIER AVE S,422,-122.297836430914692,47.57793795
12TH AVE S / S SHELTON ST,1,-122.317152892,47.55790933
S PARKLAND PL / LAKESIDE AVE S,1,-122.287832389,47.59404906
26XX BLOCK OF NE 133RD ST,3,-122.29982525,47.72473298
DAYTON AVE N / N 82ND ST,1,-122.352602358,47.68838843
RAINIER AVE S / S BYRON ST,1,-122.294787403,47.57394303
MAYNARD AVE S / S CHARLES ST,12,-122.325071322,47.59499595
87XX BLOCK OF 29TH AVE NW,14,-122.393973025,47.69308579
2XX BLOCK OF NW 45TH ST,8,-122.3595214955,47.661486475
3XX BLOCK OF UNIVERSITY ST,30,-122.335421061,47.60799556
NE 65TH ST / 38TH AVE NE,3,-122.286982172,47.67578469
ROOSEVELT WAY NE / NE 92ND ST,8,-122.317589946,47.69583362
35XX BLOCK OF SW 97TH ST,15,-122.378095285,47.51654951
NE 143RD ST / 30TH AVE NE,2,-122.296542647,47.73197667
S LUCILE ST / RAINIER AVE S,5,-122.2784850614,47.55266208
SW HOLLY ST / 34TH AVE SW,7,-122.375140207,47.54285493
15XX BLOCK OF 18TH AVE,109,-122.308850578761468,47.61468701
16XX BLOCK OF FEDERAL AVE E,62,-122.319070704387097,47.633707409354839
24XX BLOCK OF WICKSTROM PL SW,11,-122.402067699,47.58166569
HARVARD AVE E / E ALLISON ST,13,-122.322099058,47.64871064
4XX BLOCK OF N 127TH ST,4,-122.353541937,47.72141279
13XX BLOCK OF S MCCLELLAN ST,10,-122.315324632,47.57864091
10XX BLOCK OF NE 113TH ST,5,-122.315693084,47.71058124
82XX BLOCK OF 5TH AVE NE,32,-122.32297845284375,47.68879106
15XX BLOCK OF 37TH AVE,13,-122.285966206,47.61459938
37XX BLOCK OF S PERRY ST,46,-122.28447607173913,47.51489124
47XX BLOCK OF 9TH AVE NE,160,-122.3183926515125,47.6635659000625
52XX BLOCK OF 42ND AVE SW,41,-122.385499141439024,47.55477753
18XX BLOCK OF 12TH AVE W,27,-122.372766971185185,47.6353474
54XX BLOCK OF 25TH AVE S,22,-122.301162915454546,47.552942635909091
22ND AVE S / S CHARLES ST,2,-122.303271869,47.59458269
24XX BLOCK OF NW MARKET ST,205,-122.388860707268293,47.66867356
WARREN AVE N / LYNN ST,1,-122.354361458,47.63911436
BAGLEY AVE N / N 43RD ST,2,-122.332580135,47.65912342
60XX BLOCK OF 35TH AVE NE,31,-122.290243941,47.67306613
39TH AVE S / S TRENTON ST,4,-122.283710619,47.52426736
21ST AVE E / E DENNY WAY,4,-122.304769085,47.61849816
UNION ST / 4TH AVE,135,-122.335775241992593,47.60922111
40XX BLOCK OF S WILLOW ST,30,-122.2817039399,47.54066895
75XX BLOCK OF 14TH AVE NW,29,-122.374090540137931,47.68415695
8XX BLOCK OF JAMES ST,26,-122.325304442730769,47.60532236
15XX BLOCK OF MCGILVRA BLVD E,10,-122.281309438,47.63281896
4XX BLOCK OF 30TH AVE E,15,-122.293146249733333,47.62307961
15XX BLOCK OF N 43RD ST,7,-122.339153928857143,47.659167661428571
28XX BLOCK OF E JEFFERSON ST,2,-122.296320731,47.60617208
28XX BLOCK OF M L KING JR WAY S,6,-122.296206864166667,47.57733075
37TH AVE SW / SW SNOQUALMIE ST,5,-122.37877257,47.56203603
14XX BLOCK OF E WARD ST,22,-122.313570006454546,47.62764877
E YESLER WAY / M L KING JR WAY,17,-122.296767847,47.60165615
29XX BLOCK OF 19TH AVE S,17,-122.308014161,47.57742417
45XX BLOCK OF 26TH AVE SW,30,-122.365482303133333,47.56200463
NE 92ND ST / 20TH AVE NE,1,-122.306822851,47.69575928
58XX BLOCK OF LATONA AVE NE,10,-122.32552565,47.67119345
106XX BLOCK OF 60TH AVE S,32,-122.25831623384375,47.5052462
5TH AVE / BELL ST,4,-122.343074947,47.61603294
WALLINGFORD AVE N / N 35TH ST,5,-122.336338157,47.64919566
NE RADFORD DR / NE 64TH ST,3,-122.261503238,47.6749883
3XX BLOCK OF MCGILVRA BLVD E,3,-122.284338482,47.62343866
10XX BLOCK OF S SNOQUALMIE ST,34,-122.319466565764706,47.561689112941176
23XX BLOCK OF MINOR AVE E,107,-122.328354319121495,47.64087933
18TH AVE NE / NE 45TH ST,1,-122.308381429,47.66125878
80XX BLOCK OF MERIDIAN AVE N,39,-122.333133074666667,47.68777624
89XX BLOCK OF LINDEN AVE N,6,-122.347240816666667,47.69383136
56XX BLOCK OF 30TH AVE SW,29,-122.370952022965517,47.551201865172414
43RD AVE S / S GENESEE ST,1,-122.279501217,47.56408484
43XX BLOCK OF SW CONCORD ST,20,-122.388812219,47.5241449
96XX BLOCK OF 12TH AVE NW,24,-122.3714106,47.69970333
106XX BLOCK OF MARINE VIEW DR SW,33,-122.387355780424242,47.507143385151515
38XX BLOCK OF NE 77TH ST,10,-122.2868437237,47.68485373
40XX BLOCK OF ASHWORTH AVE N,14,-122.339758713214286,47.656248352142857
42XX BLOCK OF S RAYMOND ST,56,-122.279475374928571,47.548181719821429
72XX BLOCK OF W MARGINAL WAY SW,15,-122.339299484,47.53866259
65XX BLOCK OF WOODLAWN AVE N,15,-122.33118351,47.6766011
S CHARLES ST / LAKESIDE AVE S,1,-122.287809904,47.59456826
75XX BLOCK OF 35TH AVE SW,143,-122.376608323839161,47.535091367202797
25XX BLOCK OF 8TH AVE W,38,-122.36758263481579,47.641772055263158
44XX BLOCK OF NE 70TH ST,14,-122.280795742071429,47.679413240714286
THOMAS ST / 9TH AVE N,16,-122.3397688708125,47.62087893
ROOSEVELT WAY N / N 135TH ST,5,-122.330354465,47.72681737
29TH AVE S / S KING ST,4,-122.295063631,47.59802465
14XX BLOCK OF SENECA ST,51,-122.322529053882353,47.61240581
117XX BLOCK OF 1ST AVE NW,22,-122.358210294,47.71507787
71XX BLOCK OF 47TH AVE SW,26,-122.393079101192308,47.538860911538462
NW 50TH ST / 17TH AVE NW,4,-122.378889195,47.66505286
PIKE ST / 6TH AVE,172,-122.334463764,47.6111424
65XX BLOCK OF 35TH AVE SW,274,-122.376466622,47.543772219890511
15XX BLOCK OF S TRENTON ST,1,-122.313347284,47.52473725
45XX BLOCK OF GAY AVE W,1,-122.398910286,47.6620923
7XX BLOCK OF N 68TH ST,36,-122.348615892444444,47.6787044
5XX BLOCK OF N 143RD ST,20,-122.3523889497,47.73231428
51XX BLOCK OF 29TH AVE NE,4,-122.2967591105,47.66613352
49XX BLOCK OF NE 39TH ST,4,-122.27409486575,47.6570869375
23XX BLOCK OF E LEE ST,5,-122.301978498,47.63147768
41XX BLOCK OF BAKER AVE NW,41,-122.359387293292683,47.657049860731707
44XX BLOCK OF 36TH AVE SW,15,-122.3774502232,47.5634746
25XX BLOCK OF S WASHINGTON ST,17,-122.299458145823529,47.60086638
55XX BLOCK OF 4TH AVE S,29,-122.329554537,47.55304348
13XX BLOCK OF S LANDER ST,14,-122.315357286571429,47.57948145
79XX BLOCK OF 45TH AVE SW,5,-122.390429705,47.53122267
10XX BLOCK E ALDER ST,1,-122.318758027,47.60435904
WARD ST / 3RD AVE N,3,-122.351460315333333,47.627966353333333
NE 60TH ST / NE RAVENNA BLVD,3,-122.31878198,47.67233808
19TH AVE E / E CALHOUN ST,1,-122.307251999,47.64100852
2XX BLOCK OF S AUSTIN ST,15,-122.3297337268,47.534856848666667
19XX BLOCK OF 2ND AVE N,5,-122.353179102,47.63613776
BEACON AVE S / 15TH AVE S,18,-122.313412021,47.58059322
2XX BLOCK OF 24TH AVE E,30,-122.301149312866667,47.620768100666667
41XX BLOCK OF 1ST AVE NW,18,-122.357580140166667,47.657035560555556
36TH AVE / E OLIVE ST,1,-122.287012159,47.61649143
65XX BLOCK OF NE 61ST ST,8,-122.256742359,47.67307151
25 AV NE / NE 45 ST,3,-122.300903704,47.66125036
E JOHN ST / 20TH AVE E,4,-122.306060835,47.61966648
102XX BLOCK OF 36TH AVE SW,38,-122.377167545105263,47.51098352
36XX BLOCK OF S CHARLESTOWN ST,14,-122.287745560428571,47.569769808571429
13XX BLOCK OF W BARRETT ST,4,-122.3741887895,47.646611325
EASTLAKE AVE NE / NE 40TH ST,5,-122.318266254,47.65547082
DENNY WAY / STEWART ST,1,-122.330722957,47.61849176
1XX BLOCK OF NW 101ST ST,17,-122.359411763352941,47.70220699
11XX BLOCK OF N 82ND ST,32,-122.34299132115625,47.6883852325
22XX BLOCK OF 13TH AVE E,10,-122.3162117207,47.63891006
S CHARLESTOWN ST / 13TH AVE S,2,-122.316024909,47.56986067
42ND AVE SW / SW 100TH ST,3,-122.385962969,47.51377365
16XX BLOCK OF W WHEELER ST,5,-122.376730521,47.64065675
119XX BLOCK OF EXETER AVE NE,23,-122.281595037913044,47.715752090434783
58XX BLOCK OF 17TH AVE NE,24,-122.30963318925,47.6716362
NE 63RD ST / SAND POINT WAY NE,1,-122.265076715,47.67428242
5XX BLOCK OF FEDERAL AVE E,45,-122.318846659822222,47.62369369
EDGAR MARTINEZ DR S / 4TH AVE S,1,0,0
42XX BLOCK OF SW GENESEE ST,9,-122.386112226666667,47.56470179
31XX BLOCK OF 21ST AVE W,1,-122.383352652,47.64751941
SMITH ST / 1ST AVE N,2,-122.355561058,47.64143529
4XX BLOCK OF CROCKETT ST,23,-122.347707520347826,47.637405066956522
14XX BLOCK OF NE 45TH ST,25,-122.3125614944,47.6612656512
37XX BLOCK OF 41ST AVE NE,9,-122.283956296,47.65616095
85XX BLOCK OF PHINNEY AVE N,117,-122.35394093551282,47.691502681025641
27XX BLOCK OF 45TH AVE SW,28,-122.389350499214286,47.578108523571429
20XX BLOCK OF E MERCER ST,14,-122.305329525785714,47.6244083
91XX BLOCK OF RAINIER AVE S,251,-122.269994739808765,47.521567195458167
10XX BLOCK OF E SHELBY ST,22,-122.318957959,47.64691908
58XX BLOCK OF EAST MARGINAL WAY S,1,-122.335563614,47.55065862
80XX BLOCK OF 30TH AVE NE,14,-122.296018196,47.68756621
54XX BLOCK OF NE 65TH ST,7,-122.269232431,47.67575105
35XX BLOCK OF CHELAN AVE SW,19,-122.361022154157895,47.571787867368421
43XX BLOCK OF 4TH AVE S,3,-122.329395108,47.56596423
55XX BLOCK OF 11TH AVE NW,13,-122.370758581461538,47.66904984
NW 62ND ST / 20TH AVE NW,3,-122.382127305,47.67382729
59XX BLOCK OF 23RD AVE S,45,-122.304303697866667,47.548820935555556
30XX BLOCK OF SW SPOKANE ST,4,-122.37263000025,47.5719121575
30XX BLOCK OF NW 58TH ST,35,-122.396991823057143,47.67092782
36XX BLOCK 24TH AVE W,1,-122.387539927,47.65238388
N 65TH ST / WOODLAWN AVE N,1,-122.331352826,47.67596926
17XX BLOCK OF S HOLGATE ST,8,-122.310100459375,47.58635108
25XX BLOCK OF NE 117TH ST,7,-122.30104442,47.71401076
21XX BLOCK OF N 113TH ST,84,-122.33268771625,47.71046919
S LUCILE ST / 46TH AVE S,4,-122.275377332,47.5526475
32XX BLOCK OF NE 98TH ST,18,-122.292024454166667,47.70021249
24XX BLOCK OF 42ND AVE E,54,-122.278296576814815,47.64137937537037
NW 42ND ST / BAKER AVE NW,1,-122.359598054,47.65777082
63XX BLOCK OF 1ST AVE S,38,-122.33456523568421,47.545556549210526
