"county","tract","bg","state","sduni14","sdelm14","sdsec14","sdbest14","sdbesttype14","cd114","hsa","stab","cntyname","eschlnm14","sschlnm14","uschlnm14","bschlnm14","hsaname","intptlon","intptlat","pop14","afact"
"County code","Tract","Block group","State code","sduni14","sdelm14","sdsec14","sdbest14","sdbesttype14","cd114","Hospital service areas (2016)","State abbreviation","County name","Elementary school district name 2014","Secondary school district name 2014","Unified school district name 2014","Best school district name 2014","Hospital service areas 2016","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Pop 2014 estimate from county-level estimates","bg to hsa allocation factor"
"53005","0108.11","2","53","07320"," "," ","07320","u","04","50028","WA","Benton WA","53","53","Richland School District","Richland School District","WA- KENNEWICK",-119.311574,46.216576,50.034205,0.029229 
"53005","0108.11","2","53","07320"," "," ","07320","u","04","50052","WA","Benton WA","53","53","Richland School District","Richland School District","WA- RICHLAND",-119.299426,46.218657,12.774691,0.007463 
"53005","0108.13","1","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.256186,46.198448,167.135537,0.668085 
"53005","0108.13","1","53","03930"," "," ","03930","u","04","50052","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- RICHLAND",-119.250131,46.202631,83.03549,0.331915 
"53005","0108.13","2","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.21187,46.192103,1823.587103,1 
"53005","0108.13","3","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.227439,46.20519,3651.432437,1 
"53005","0108.13","4","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.206499,46.203996,1531.898331,1 
"53005","0108.13","5","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.194407,46.193812,2630.521735,1 
"53005","0108.14","1","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.294672,46.159634,426.887582,0.842437 
"53005","0108.14","1","53","04020"," "," ","04020","u","04","50028","WA","Benton WA","53","53","Kiona-Benton School District","Kiona-Benton School District","WA- KENNEWICK",-119.359469,46.159145,79.841817,0.157563 
"53005","0108.14","2","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.303215,46.180366,2363.317787,0.9375 
"53005","0108.14","2","53","04020"," "," ","04020","u","04","50028","WA","Benton WA","53","53","Kiona-Benton School District","Kiona-Benton School District","WA- KENNEWICK",-119.360677,46.208352,90.487393,0.035895 
"53005","0108.14","2","53","04020"," "," ","04020","u","04","50052","WA","Benton WA","53","53","Kiona-Benton School District","Kiona-Benton School District","WA- RICHLAND",-119.362439,46.207115,67.067126,0.026605 
"53005","0108.14","2","53","07320"," "," ","07320","u","04","50028","WA","Benton WA","53","53","Richland School District","Richland School District","WA- KENNEWICK",-119.346487,46.215243,0,0 
"53005","0109.01","1","53","03930"," "," ","03930","u","04"," ","WA","Benton WA","53","53","Kennewick School District","Kennewick School District"," ",-119.207519,46.236313,0, 
"53005","0109.01","1","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.203246,46.232009,0, 
"53005","0109.01","2","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.215399,46.229386,1002.813223,1 
"53005","0109.01","2","53","03930"," "," ","03930","u","04","50052","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- RICHLAND",-119.222449,46.231489,0,0 
"53005","0109.01","3","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.199092,46.227316,706.866221,1 
"53005","0109.01","4","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.207555,46.22094,1395.634963,1 
"53005","0109.01","5","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.187326,46.223277,1028.362605,1 
"53005","0109.01","6","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.18577,46.215596,2442.095047,1 
"53005","0109.02","1","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.187286,46.203148,1497.832489,1 
"53005","0109.02","2","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.201333,46.210145,1709.679444,1 
"53005","0109.02","3","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.186207,46.209863,2016.272022,1 
"53005","0110.01","1","53","03930"," "," ","03930","u","04"," ","WA","Benton WA","53","53","Kennewick School District","Kennewick School District"," ",-119.191282,46.232412,0, 
"53005","0110.01","1","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.138126,46.220017,0, 
"53005","0110.01","2","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.154453,46.216617,878.259988,1 
"53005","0110.01","3","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.175511,46.219611,1970.496047,1 
"53005","0110.01","4","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.177114,46.214563,746.254851,1 
"53005","0110.01","5","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.164503,46.214344,910.196715,1 
"53005","0110.01","6","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.165036,46.218642,790.966268,1 
"53005","0110.02","1","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.174672,46.208837,1238.080444,1 
"53005","0110.02","2","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.165639,46.207923,1155.044955,1 
"53005","0110.02","3","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.17361,46.202216,944.262557,1 
"53005","0110.02","4","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.164536,46.201866,1426.507133,1 
"53005","0111.00","1","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.151954,46.210006,1527.640101,1 
"53005","0111.00","2","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.153644,46.202864,1273.210844,1 
"53005","0111.00","3","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.152822,46.191628,1354.117219,1 
"53005","0111.00","4","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.143134,46.200483,657.896573,1 
"53005","0111.00","5","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.143334,46.194627,1173.142433,1 
"53005","0111.00","6","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.1436,46.186112,1854.459273,1 
"53005","0112.00","1","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.135517,46.209286,942.133442,1 
"53005","0112.00","2","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.142937,46.207437,820.77388,1 
"53005","0112.00","3","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.14295,46.204056,1412.667884,1 
"53005","0112.00","4","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.134699,46.203836,2385.673496,1 
"53005","0112.00","5","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.132763,46.200659,2973.30927,1 
"53005","0112.00","6","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.122225,46.201203,569.538296,1 
"53005","0113.00","1","53","03930"," "," ","03930","u","04"," ","WA","Benton WA","53","53","Kennewick School District","Kennewick School District"," ",-119.112398,46.217575,0,0 
"53005","0113.00","1","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.126826,46.214872,1285.985535,1 
"53005","0113.00","2","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.118938,46.207334,1102.881634,1 
"53005","0113.00","3","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.111839,46.201373,1801.231395,1 
"53005","0113.00","4","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.10285,46.200492,1204.014602,1 
"53005","0114.01","1","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.133599,46.195222,1602.15913,1 
"53005","0114.01","2","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.123334,46.194754,1078.39681,1 
"53005","0114.01","3","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.110753,46.195348,1375.40837,1 
"53005","0114.02","1","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.132309,46.187418,794.159941,1 
"53005","0114.02","2","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.122452,46.187731,841.000474,1 
"53005","0114.02","3","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.10603,46.187181,664.283919,1 
"53005","0114.02","4","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.128451,46.179348,1538.285677,1 
"53005","0114.02","5","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.111725,46.175905,1502.09072,1 
"53005","0115.01","1","53","02910"," "," ","02910","u","04"," ","WA","Benton WA","53","53","Finley School District","Finley School District"," ",-118.981432,46.129509,0,0 
"53005","0115.01","1","53","02910"," "," ","02910","u","04","50028","WA","Benton WA","53","53","Finley School District","Finley School District","WA- KENNEWICK",-119.02783,46.139382,1445.669169,0.998529 
"53005","0115.01","1","53","03930"," "," ","03930","u","04","50028","WA","Benton WA","53","53","Kennewick School District","Kennewick School District","WA- KENNEWICK",-119.057605,46.131538,2.129115,0.001471 
"53005","0115.01","2","53","02910"," "," ","02910","u","04"," ","WA","Benton WA","53","53","Finley School District","Finley School District"," ",-118.9994,46.154096,0,0 
"53005","0115.01","2","53","02910"," "," ","02910","u","04","50028","WA","Benton WA","53","53","Finley School District","Finley School District","WA- KENNEWICK",-119.033702,46.163995,1374.343812,1 
