county,tract,bg,state,BlockGroup,sduni14,sdelm14,sdsec14,sdbest14,sdbesttype14,cd114,hsa,stab,cntyname,eschlnm14,sschlnm14,uschlnm14,bschlnm14,hsaname,intptlon,intptlat,pop14,afact
53033,317.06,2,53,530330317062,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.11219,47.359903,1515.347616,1
53033,317.06,3,53,530330317063,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.108541,47.368106,2063.543734,1
53033,317.06,4,53,530330317064,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.127455,47.367405,1849.219515,1
53033,318.00,1,53,530330318001,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.152617,47.392016,4.308024,0.002023
53033,318.00,1,53,530330318001,3960, , ,3960,u,9,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.160181,47.394011,2124.933083,0.997976
53033,318.00,2,53,530330318002,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.136123,47.400526,1425.956108,0.860299
53033,318.00,2,53,530330318002,3960, , ,3960,u,9,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.162225,47.412116,231.556317,0.139701
53033,318.00,2,53,530330318002,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.098722,47.414175,0,0
53033,318.00,3,53,530330318003,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.108784,47.397995,323.101837,0.237906
53033,318.00,3,53,530330318003,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.089835,47.40545,1035.002885,0.762094
53033,319.03,1,53,530330319031,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.121516,47.485178,294.022672,0.154674
53033,319.03,1,53,530330319031,3750, , ,3750,u,9,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.127412,47.480129,1229.940994,0.647025
53033,319.03,1,53,530330319031,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.130903,47.476403,376.952143,0.1983
53033,319.03,2,53,530330319032,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.113633,47.477235,1235.326024,0.833575
53033,319.03,2,53,530330319032,3750, , ,3750,u,9,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.124636,47.475971,246.634402,0.166424
53033,319.03,3,53,530330319033,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.100817,47.479104,942.380359,1
53033,319.03,4,53,530330319034,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.111865,47.470403,420.032388,0.298393
53033,319.03,4,53,530330319034,3750, , ,3750,u,9,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.123853,47.470327,214.324219,0.152257
53033,319.03,4,53,530330319034,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.134923,47.47113,148.626845,0.105585
53033,319.03,4,53,530330319034,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.120322,47.465598,605.277442,0.429992
53033,319.03,4,53,530330319034,8760, , ,8760,u,9,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.13185,47.469542,19.38611,0.013772
53033,319.03,5,53,530330319035,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.105254,47.493095,1171.782663,1
53033,319.04,1,53,530330319041,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.034517,47.481005,9.693055,0.005257
53033,319.04,1,53,530330319041,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.061756,47.470658,1812.601307,0.98306
53033,319.04,1,53,530330319041,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.068539,47.445749,21.540122,0.011682
53033,319.04,2,53,530330319042,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.068028,47.466303,732.364164,1
53033,319.04,3,53,530330319043,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.089074,47.477614,930.533291,0.922091
53033,319.04,3,53,530330319043,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.085757,47.466641,78.621447,0.077908
53033,319.06,1,53,530330319061,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.119855,47.455663,663.435772,0.413423
53033,319.06,1,53,530330319061,7230, , ,7230,u,8,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.118488,47.461326,0,0
53033,319.06,1,53,530330319061,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.122155,47.462621,113.085643,0.07047
53033,319.06,1,53,530330319061,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.088915,47.454819,828.217709,0.516107
53033,319.06,2,53,530330319062,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.10718,47.435707,1295.638367,0.571768
53033,319.06,2,53,530330319062,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.09099,47.437544,970.382518,0.428232
53033,319.07,1,53,530330319071,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.129015,47.450574,907.916163,1
53033,319.07,2,53,530330319072,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.142007,47.454935,1012.385757,1
53033,319.07,2,53,530330319072,7230, , ,7230,u,8,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.144886,47.459695,0,0
53033,319.07,2,53,530330319072,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.140589,47.459729,0,0
53033,319.07,3,53,530330319073,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.129108,47.458977,123.855704,0.053315
53033,319.07,3,53,530330319073,7230, , ,7230,u,8,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.148014,47.463332,305.869739,0.131664
53033,319.07,3,53,530330319073,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.139486,47.463445,1868.605625,0.804358
53033,319.07,3,53,530330319073,8760, , ,8760,u,9,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.125442,47.463172,24.771141,0.010663
53033,319.07,4,53,530330319074,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.11996,47.446054,2371.567485,1
53033,319.07,5,53,530330319075,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.126875,47.444989,1353.796698,1
53033,319.08,1,53,530330319081,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.137423,47.445367,1573.505947,1
53033,319.08,2,53,530330319082,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.14145,47.443334,1645.665357,1
53033,319.08,3,53,530330319083,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.144712,47.451079,1375.33682,1
53033,319.09,1,53,530330319091,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.140532,47.440293,1858.91257,1
53033,319.09,2,53,530330319092,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.149176,47.43661,1411.955029,1
53033,320.02,1,53,530330320021,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.055782,47.438996,7.539043,0.004525
53033,320.02,1,53,530330320021,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.050776,47.425109,1658.589431,0.995475
53033,320.02,2,53,530330320022,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.031684,47.445364,524.501982,0.358352
53033,320.02,2,53,530330320022,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.012393,47.433359,939.14934,0.641648
53033,320.03,1,53,530330320031,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.0251,47.39581,1747.980939,1
53033,320.03,2,53,530330320032,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-121.977741,47.430943,28.002159,0.023009
53033,320.03,2,53,530330320032,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-121.994151,47.410571,1189.014761,0.976991
53033,320.03,3,53,530330320033,8760, , ,8760,u,8,50020,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- ENUMCLAW,-121.976406,47.374447,0,0
53033,320.03,3,53,530330320033,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-121.993279,47.390755,1105.008283,1
53033,320.03,4,53,530330320034,1, , ,1,u,8,50050,WA,King WA,53,53,Enumclaw School District,Enumclaw School District,WA- RENTON,-121.904342,47.384357,0,0
53033,320.03,4,53,530330320034,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-121.924248,47.462375,0,0
53033,320.03,4,53,530330320034,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-121.973598,47.435283,0,0
53033,320.03,4,53,530330320034,8040, , ,8040,u,8,50005,WA,King WA,53,53,Snoqualmie Valley School District,Snoqualmie Valley School District,WA- BELLEVUE,-121.814284,47.434561,0,0
53033,320.03,4,53,530330320034,8760, , ,8760,u,8,50005,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- BELLEVUE,-121.842048,47.433256,71.082404,0.067692
53033,320.03,4,53,530330320034,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-121.955962,47.410123,978.998567,0.932307
53033,320.05,1,53,530330320051,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.090371,47.376902,262.789494,0.37366
53033,320.05,1,53,530330320051,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.075632,47.38336,440.495505,0.62634
53033,320.05,2,53,530330320052,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.089265,47.361631,1316.101484,1
53033,320.05,3,53,530330320053,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.082354,47.363461,1037.156897,1
53033,320.05,4,53,530330320054,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.085565,47.367887,1490.576476,1
53033,320.05,5,53,530330320055,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.095542,47.365186,1521.809653,1
53033,320.05,6,53,530330320056,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.075325,47.36263,885.299034,1
53033,320.06,1,53,530330320061,3960, , ,3960,u,8,50020,WA,King WA,53,53,Kent School District,Kent School District,WA- ENUMCLAW,-122.070769,47.344341,303.715727,0.247803
53033,320.06,1,53,530330320061,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.069654,47.347985,836.833758,0.682776
53033,320.06,1,53,530330320061,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.055934,47.346519,85.083484,0.06942
53033,320.06,2,53,530330320062,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.077559,47.3547,440.495505,0.252002
53033,320.06,2,53,530330320062,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.054096,47.354289,1307.485435,0.747997
53033,320.06,3,53,530330320063,3960, , ,3960,u,8,50020,WA,King WA,53,53,Kent School District,Kent School District,WA- ENUMCLAW,-122.087831,47.342606,36.618208,0.022457
53033,320.06,3,53,530330320063,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.093798,47.34869,1593.969064,0.977543
53033,320.07,1,53,530330320071,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.066909,47.402431,1073.775106,1
53033,320.07,2,53,530330320072,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.068726,47.36617,1165.320626,0.851968
53033,320.07,2,53,530330320072,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.06,47.374338,202.477151,0.148031
53033,320.07,3,53,530330320073,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.052113,47.38798,1281.637288,1
53033,320.08,1,53,530330320081,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.05447,47.371918,1377.490833,1
53033,320.08,2,53,530330320082,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.04884,47.364128,1711.362731,1
53033,320.08,3,53,530330320083,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.051491,47.35985,1316.101484,1
53033,320.10,1,53,530330320101,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.041996,47.383813,1193.322785,1
53033,320.10,2,53,530330320102,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.031455,47.386189,1506.731567,1
53033,320.10,3,53,530330320103,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.032009,47.379563,1255.789141,1
53033,320.10,4,53,530330320104,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.022379,47.376197,1617.663198,1
53033,320.11,1,53,530330320111,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.032427,47.363001,2499.731214,1
53033,320.11,2,53,530330320112,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.038797,47.36761,1934.302999,1
53033,321.02,1,53,530330321021,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.008547,47.470426,1295.638367,0.989309
53033,321.02,1,53,530330321021,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.026085,47.464979,14.00108,0.010691
53033,321.02,2,53,530330321022,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-121.934367,47.484996,967.151499,1
53033,321.02,2,53,530330321022,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-121.9756,47.435588,0,0
53033,321.02,2,53,530330321022,8040, , ,8040,u,8,50005,WA,King WA,53,53,Snoqualmie Valley School District,Snoqualmie Valley School District,WA- BELLEVUE,-121.885096,47.507823,0,0
53033,321.02,2,53,530330321022,8760, , ,8760,u,8,50005,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- BELLEVUE,-121.901158,47.476867,0,0
53033,321.02,2,53,530330321022,8760, , ,8760,u,8,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-121.970192,47.435753,0,0
53033,321.02,3,53,530330321023,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.001315,47.497456,1158.858589,1
53033,321.02,4,53,530330321024,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-121.992377,47.458141,1385.029875,0.948377
53033,321.02,4,53,530330321024,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-121.99598,47.450871,75.390429,0.051622
53033,321.03,1,53,530330321031,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.052056,47.541687,701.130987,1
53033,321.03,2,53,530330321032,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.030871,47.529892,1158.858589,1
53033,321.03,3,53,530330321033,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.040855,47.534669,1312.870465,1
53033,321.03,4,53,530330321034,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.050843,47.535565,1436.726169,1
53033,321.04,1,53,530330321041,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.054666,47.510679,2887.453418,0.998882
53033,321.04,1,53,530330321041,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.085336,47.495145,3.231018,0.001118
53033,321.04,2,53,530330321042,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.045335,47.52602,2338.180295,1
53033,321.04,3,53,530330321043,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.033611,47.521127,1268.713214,1
53033,322.03,1,53,530330322031,4230, , ,4230,u,8,50005,WA,King WA,53,53,Lake Washington School District,Lake Washington School District,WA- BELLEVUE,-122.045071,47.610704,2058.158703,1
53033,322.03,2,53,530330322032,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.042529,47.595857,1332.256575,0.930075
53033,322.03,2,53,530330322032,4230, , ,4230,u,8,50005,WA,King WA,53,53,Lake Washington School District,Lake Washington School District,WA- BELLEVUE,-122.042298,47.603666,100.16157,0.069925
53033,322.03,3,53,530330322033,3750, , ,3750,u,8, ,WA,King WA,53,53,Issaquah School District,Issaquah School District, ,-122.080289,47.599863,0,0
53033,322.03,3,53,530330322033,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.075537,47.592382,1749.057945,0.714788
53033,322.03,3,53,530330322033,4230, , ,4230,u,8, ,WA,King WA,53,53,Lake Washington School District,Lake Washington School District, ,-122.079188,47.609861,0,0
53033,322.03,3,53,530330322033,4230, , ,4230,u,8,50005,WA,King WA,53,53,Lake Washington School District,Lake Washington School District,WA- BELLEVUE,-122.066405,47.606415,697.899968,0.285211
53033,322.03,4,53,530330322034,4230, , ,4230,u,8,50005,WA,King WA,53,53,Lake Washington School District,Lake Washington School District,WA- BELLEVUE,-122.061797,47.615381,1211.63189,1
53033,322.07,1,53,530330322071,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.046846,47.581618,1199.784822,1
53033,322.07,2,53,530330322072,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.049233,47.586841,953.15042,1
53033,322.07,3,53,530330322073,3750, , ,3750,u,8, ,WA,King WA,53,53,Issaquah School District,Issaquah School District, ,-122.07267,47.574414,0,0
53033,322.07,3,53,530330322073,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.069078,47.580591,1351.642686,1
53033,322.08,1,53,530330322081,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.047292,47.574491,1504.577555,1
53033,322.08,2,53,530330322082,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.041177,47.571308,850.834838,1
53033,322.08,3,53,530330322083,3750, , ,3750,u,8, ,WA,King WA,53,53,Issaquah School District,Issaquah School District, ,-122.068108,47.557613,0,0
53033,322.08,3,53,530330322083,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.036797,47.552178,2130.318113,1
53033,322.08,4,53,530330322084,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.031404,47.555112,1911.68587,1
53033,322.08,5,53,530330322085,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.030922,47.566708,2149.704224,1
53033,322.10,1,53,530330322101,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-121.939174,47.54355,732.364164,0.422885
53033,322.10,1,53,530330322101,8040, , ,8040,u,8,50005,WA,King WA,53,53,Snoqualmie Valley School District,Snoqualmie Valley School District,WA- BELLEVUE,-121.948129,47.572312,999.461683,0.577114
53033,322.10,2,53,530330322102,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-121.995021,47.547933,5604.739869,0.971439
53033,322.10,2,53,530330322102,8040, , ,8040,u,8,50005,WA,King WA,53,53,Snoqualmie Valley School District,Snoqualmie Valley School District,WA- BELLEVUE,-121.964715,47.567128,164.781937,0.028561
53033,322.10,3,53,530330322103,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.010706,47.547167,3884.761089,1
53033,322.11,1,53,530330322111,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.027785,47.583964,2063.543734,1
53033,322.11,2,53,530330322112,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.011586,47.577379,1614.43218,1
53033,322.11,3,53,530330322113,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.02055,47.570598,1494.8845,1
53033,322.12,1,53,530330322121,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-121.996041,47.572107,2658.051114,1
53033,322.12,2,53,530330322122,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.019771,47.563202,1071.621093,1
53033,322.12,3,53,530330322123,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.013588,47.564585,1631.664278,1
53033,322.12,4,53,530330322124,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.004788,47.571422,3025.310202,1
53033,322.13,1,53,530330322131,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-121.99979,47.586808,1097.46924,1
53033,322.13,2,53,530330322132,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-121.992572,47.581008,1075.929118,1
53033,322.13,3,53,530330322133,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-121.982721,47.58992,2539.58044,1
53033,322.14,1,53,530330322141,4230, , ,4230,u,1,50005,WA,King WA,53,53,Lake Washington School District,Lake Washington School District,WA- BELLEVUE,-122.009951,47.614868,52.7733,0.026703
53033,322.14,1,53,530330322141,4230, , ,4230,u,8,50005,WA,King WA,53,53,Lake Washington School District,Lake Washington School District,WA- BELLEVUE,-122.019449,47.609971,1923.532937,0.973297
53033,322.14,2,53,530330322142,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.014807,47.598966,1003.769708,0.343658
53033,322.14,2,53,530330322142,4230, , ,4230,u,8,50005,WA,King WA,53,53,Lake Washington School District,Lake Washington School District,WA- BELLEVUE,-122.016256,47.604844,1917.070901,0.656342
53033,322.14,3,53,530330322143,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.023087,47.594965,1849.219515,1
53033,322.15,1,53,530330322151,3750, , ,3750,u,1,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-121.998044,47.600071,0,0
53033,322.15,1,53,530330322151,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-121.998511,47.59466,1577.813972,0.836665
53033,322.15,1,53,530330322151,4230, , ,4230,u,1,50005,WA,King WA,53,53,Lake Washington School District,Lake Washington School District,WA- BELLEVUE,-121.998716,47.605582,0,0
53033,322.15,1,53,530330322151,4230, , ,4230,u,8,50005,WA,King WA,53,53,Lake Washington School District,Lake Washington School District,WA- BELLEVUE,-121.997013,47.609394,308.023751,0.163335
53033,322.15,1,53,530330322151,8040, , ,8040,u,1,50005,WA,King WA,53,53,Snoqualmie Valley School District,Snoqualmie Valley School District,WA- BELLEVUE,-121.986509,47.606219,0,0
53033,322.15,2,53,530330322152,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-121.9751,47.59672,1393.645924,0.449618
53033,322.15,2,53,530330322152,4230, , ,4230,u,1,50005,WA,King WA,53,53,Lake Washington School District,Lake Washington School District,WA- BELLEVUE,-122.004323,47.620744,470.651676,0.151842
53033,322.15,2,53,530330322152,4230, , ,4230,u,8,50005,WA,King WA,53,53,Lake Washington School District,Lake Washington School District,WA- BELLEVUE,-122.003388,47.620023,430.80245,0.138985
53033,322.15,2,53,530330322152,8040, , ,8040,u,1,50005,WA,King WA,53,53,Snoqualmie Valley School District,Snoqualmie Valley School District,WA- BELLEVUE,-121.978021,47.617053,163.704931,0.052814
53033,322.15,2,53,530330322152,8040, , ,8040,u,8,50005,WA,King WA,53,53,Snoqualmie Valley School District,Snoqualmie Valley School District,WA- BELLEVUE,-121.9819,47.603855,640.818644,0.206741
53033,323.07,1,53,530330323071,5910, , ,5910,u,1,50029,WA,King WA,53,53,Northshore School District,Northshore School District,WA- KIRKLAND,-122.074622,47.76403,1871.836644,1
53033,323.07,2,53,530330323072,5910, , ,5910,u,1,50029,WA,King WA,53,53,Northshore School District,Northshore School District,WA- KIRKLAND,-122.091868,47.752528,1169.628651,1
